audio_id,language,audio,option_1,option_2,option_3,option_4,option_5,correct_option,true_golden_option_index
556,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/556.wav,قد يشعر الرياضيون أنهم يفضلون منتجاً ما حتى عندما لا يوفر منافع حقيقية also,يشعر الرياضيون أنهم يفضلون منتجاً ما حتى عندما لا يوفر منافع حقيقية,قد يشعر الرياضيون أنهم يفضلون منتجاً ما حتى عندما لا يوفر just منافع حقيقية,قد يشعر أنهم يفضلون منتجاً ما حتى عندما لا يوفر منافع حقيقية,قد يشعر الرياضيون أنهم يفضلون منتجاً ما حتى عندما لا يوفر منافع حقيقية,5,5
295,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/295.wav,احتوت لونو على 120 من إلى 160 متراً مكعّباً من الوقود على متنها عند تحطمها ودفع الرياح الشديدة والأمواج العالية لها لتصطدم بحائل الأمواج,احتوت لونو على من 120 إلى 160 متراً من مكعّباً الوقود على متنها عند تحطمها ودفع الرياح الشديدة والأمواج العالية لها لتصطدم بحائل الأمواج,احتوت لونو على من 120 إلى 160 متراً مكعّباً من الوقود على also متنها عند تحطمها ودفع الرياح الشديدة والأمواج العالية لها لتصطدم بحائل الأمواج,لونو على من 120 إلى 160 متراً مكعّباً من الوقود على متنها عند تحطمها ودفع الرياح الشديدة والأمواج العالية لها لتصطدم بحائل الأمواج,احتوت لونو على من 120 إلى 160 متراً مكعّباً من الوقود على متنها عند تحطمها ودفع الرياح الشديدة والأمواج العالية لها لتصطدم بحائل الأمواج,5,5
721,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/721.wav,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية الجبلية تعد البلاد موطنًا لأقدم مدينة أوروبية في وهي الأمريكتين الآن جزء من سانتو دومينغو,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية الجبلية تعد البلاد موطنًا لأقدم مدينة أوروبية في الأمريكتين وهي الآن جزء من سانتو دومينغو,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية very الجبلية تعد البلاد موطنًا لأقدم مدينة أوروبية في الأمريكتين وهي الآن جزء من سانتو دومينغو,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية تعد الجبلية البلاد موطنًا لأقدم مدينة أوروبية في الأمريكتين وهي الآن جزء من سانتو دومينغو,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية الجبلية تعد البلاد موطنًا لأقدم مدينة أوروبية في الأمريكتين وهي الآن جزء من very سانتو دومينغو,2,2
1286,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1286.wav,يوّلد القوس العلوي في العادة صوتاً أكثر بينما يكون القوس السفلي أقوى وأكثر حزماً,يوّلد العلوي القوس في العادة صوتاً أكثر نعومة بينما يكون القوس السفلي أقوى وأكثر حزماً,يوّلد القوس العلوي في العادة صوتاً نعومة بينما يكون القوس السفلي أقوى وأكثر حزماً,يوّلد القوس العلوي في العادة صوتاً أكثر نعومة بينما يكون القوس السفلي أقmى وأكثر حزماً,يوّلد القوس العلوي في العادة صوتاً أكثر نعومة بينما يكون القوس السفلي أقوى وأكثر حزماً,5,5
405,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/405.wav,يطلق على الغواصات الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواصات الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواlات الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق الغواصات على الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواصات الألمانية u-boats وبرع الألمان في الملاحة وتشغيلها,2,2
102,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/102.wav,ابتداءً من بعد ظهر الأربعاء كانت فتحات الخزانات ما تزال تسرب غالباً بسبب التمدد الحراري داخل الخزان,من بعد ظهر الأربعاء كانت فتحات الخزانات ما تزال تسرب غالباً بسبب التمدد الحراري داخل الخزان,ابتداءً من بعد ظهر الأربعاء كانت فتحات الخزانات ما تزال تسرب بسبب غالباً التمدد الحراري داخل الخزان,ابتداءً من بعد ظهر الأربعاء كانت فتحات اfخزانات ما تزال تسرب غالباً بسبب التمدد الحراري داخل الخزان,ابتداءً من بعد ظهر الأربعاء كانت فتحات الخزانات تزال ما تسرب غالباً بسبب التمدد الحراري داخل الخزان,1,1
241,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/241.wav,أصدر مكتب البريد أمس اعتذاره للمواطنين ووسائل الإعلام بعد اكتشافه أن الصبي أخفى أكثر من 600 وثيقة بريدية بما في ذلك 429 بطاقة بريدية العام بمناسبة الجديد لم يتم تسليمها للمستلمين المقصودين,أصدر مكتب البريد أمس very اعتذاره للمواطنين ووسائل الإعلام بعد اكتشافه أن الصبي أخفى أكثر من 600 وثيقة بريدية بما في ذلك 429 بطاقة بريدية بمناسبة العام الجديد لم يتم تسليمها للمستلمين المقصودين,أصدر مكتب البريد أمس اعتذاره للمواطنين ووسائل الإعلام بعد اكتشافه أن الصبي أخفى أكثر من 600 وثيقة بريدية بما في 429 بطاقة بريدية بمناسبة العام الجديد لم يتم تسليمها للمستلمين المقصودين,أصدر مكتب البريد أمس اعتذاره للمواطنين ووسائل الإعلام بعد اكتشافه أن الصبي أخفى أكثر من 600 وثيقة بريدية بما في ذلك 429 بطاقة بريدية بمناسبة العام الجديد يتم لم تسليمها للمستلمين المقصودين,أصدر مكتب البريد أمس اعتذاره للمواطنين ووسائل الإعلام بعد اكتشافه أن الصبي أخفى أكثر من 600 وثيقة بريدية بما في ذلك 429 بطاقة بريدية بمناسبة العام الجديد لم يتم تسليمها للمستلمين المقصودين,5,5
1476,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1476.wav,هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه تماماً فريد على سبيل المثال في هولندا، الرقم من واحد إلى أربعين,هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه فcيد تماماً على سبيل المثال في هولندا، الرقم من واحد إلى أربعين,هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه فريد تماماً على سبيل basically المثال في هولندا، الرقم من واحد إلى أربعين,هذا يقابله النرويج، والسويد ونيوزيلندا، just ولكنه فريد تماماً على سبيل المثال في هولندا، الرقم من واحد إلى أربعين,هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه فريد تماماً على سبيل المثال في هولندا، الرقم من واحد إلى أربعين,5,5
249,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/249.wav,لقد انهار نُزلٌ في مكة المكرّمة المدينة الإسلامية cلمقدّسة حوالي الساعة 10 صباح اليوم بالتوقيت المحلي لمكة,لقد انهار نُزلٌ في مكة المكرّمة المدينة الإسلامية المقدّسة حوالي الساعة 10 صباح اليوم بالتوقيت المحلي لمكة,لقد انهار نُزلٌ في مكة المكرّمة المدينة الإسsامية المقدّسة حوالي الساعة 10 صباح اليوم بالتوقيت المحلي لمكة,لقد انهار نُزلٌ في مكة المكرّمة المدينة المقدّسة حوالي الساعة 10 صباح اليوم بالتوقيت المحلي لمكة,لقد انهار نُزلٌ zي مكة المكرّمة المدينة الإسلامية المقدّسة حوالي الساعة 10 صباح اليوم بالتوقيت المحلي لمكة,2,2
802,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/802.wav,قم بشرب المشروبات الروحية باعتدال يؤثر الكحول على الجميع بأشكال مختلفة ومن المهم جدأ معرفة حدودك,قم بشرب المشروبات الروحية باعتدال يؤثر الكحول عbى الجميع بأشكال مختلفة ومن المهم جدأ معرفة حدودك,قم بشرب المشروبات الروحية باعتدال يؤثر على الكحول الجميع بأشكال مختلفة ومن المهم جدأ معرفة حدودك,قم بشرب المشروبات الروحية بzعتدال يؤثر الكحول على الجميع بأشكال مختلفة ومن المهم جدأ معرفة حدودك,قم بشرب المشروبات الروحية just باعتدال يؤثر الكحول على الجميع بأشكال مختلفة ومن المهم جدأ معرفة حدودك,1,1
310,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/310.wav,لقد حضر ما لا يقل عن 100 شخصٍ الحفل basically من أجل الاحتفال بالذكرى السنوية الأولى لزوجين عقد قرانهما السنة الماضية,لقد حضر ما لا يقل عن 100 شخصٍ الحفل من أجل الاحتفال بالذكرى السنوية الأولى لزوجين عقد قرانهما السنة الماضية,لقد حضر ما يقل لا عن 100 شخصٍ الحفل من أجل الاحتفال بالذكرى السنوية الأولى لزوجين عقد قرانهما السنة الماضية,لقد حضر ما لا يقل عن 100 شخصٍ الحفل من أجل الاحتفال السنوية الأولى لزوجين عقد قرانهما السنة الماضية,very لقد حضر ما لا يقل عن 100 شخصٍ الحفل من أجل الاحتفال بالذكرى السنوية الأولى لزوجين عقد قرانهما السنة الماضية,2,2
1267,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1267.wav,لقد تأثرت very في كل مرة كنا نجري فيها تدريبًا على هذا من أعماق قلبي,لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على من هذا أعماق قلبي,لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا من أعمeق قلبي,لقد في تأثرت كل مرة كنا نجري فيها تدريبًا على هذا من أعماق قلبي,لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا من أعماق قلبي,5,5
587,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/587.wav,استعملت هذه تجميعاً التلسكوبات مكوناً من عدستين لجعل الأشياء البعيدة تبدو أقرب وأضخم,استعملت هذه التلسكوبات تجميعاً مكوناً من عدستين لجعل الأشياء البعيدة تبدو أقرب وأضخم,استعملت هذه التلسكوبات تجميعاً مكوناً من عدستين الأشياء لجعل البعيدة تبدو أقرب وأضخم,استعملت هذه التلسكوبات تجميعاً مكوناً من عدستين really لجعل الأشياء البعيدة تبدو أقرب وأضخم,استعملت هذه التلسكوبات تجميعاً مكوناً من عدستين لجعل الأشياء تبدو البعيدة أقرب وأضخم,2,2
405,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/405.wav,كان يطلق على الغواصات الألمانية u-boaxs وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواصات الألمانية u-boats really وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواصات الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشvيلها,كان يطلق على الغواصات الhلمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,كان يطلق على الغواصات الألمانية u-boats وبرع الألمان في الملاحة بغواصاتهم وتشغيلها,5,5
253,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/253.wav,ليونوف وأيضاً يدعى رائد الفضاء رقم 11 كان جزءاً الفريق من الأصلي لرواد الفضاء الخاص بالاتحاد السوفييتي,ليونوف وأيضاً يدعى رائد رقم الفضاء 11 كان جزءاً من الفريق الأصلي لرواد الفضاء الخاص بالاتحاد السوفييتي,ليونوف وأيضاً يدعى رائد الفضاء رقم 11 كان جزءاً من الفريق الأصلي لرواد الفضاء بالاتحاد السوفييتي,ليونوف وأيضاً يدعى رائد الفضاء رقم 11 كان جزءاً من الفريق الأصلي لرواد الفضاء الخاص بالاتحاد السوفييتي,ليونوف وأيضاً يدعى رائد الفضاء رقم 11 كان جزءاً very من الفريق الأصلي لرواد الفضاء الخاص بالاتحاد السوفييتي,4,4
1087,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1087.wav,يقع النمر في نفس المجموعة جنس النمور مع الأسود، المرقطة، والنمور واليغور. هؤلاء الأربعة هم الوحيدون اللذين يمكنهم الزئير,يقع النمر في نفس المجموعة جنس النمور مع الأسود، والنمور واليغور. المرقطة، هؤلاء الأربعة هم الوحيدون اللذين يمكنهم الزئير,يقع النمر في نفس المجموعة جنس النمور مع الأسود، والنمور المرقطة، واليغور. هؤلاء الأربعة هم الوحيدون اللذين يمكنهم الزئير,يقع النمر في نفس المجموعة جنس النمور مع الأسود، والنمور المرقطة، واليغور. هؤلاء الأربعة الوحيدون هم اللذين يمكنهم الزئير,يقع النمر في نفس المجموعة جنس النمور مع الأسود، والنمور المرقطة، واليغور. الأربعة هؤلاء هم الوحيدون اللذين يمكنهم الزئير,3,3
170,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/170.wav,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أgضل لخوض التحدي المفروض في تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المaروض في تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفرlض في تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفروض في تلك الحالة,قال بيري بشكل خاص هناك بعض also الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفروض في تلك الحالة,4,4
788,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/788.wav,غالباً ما تكون الكلمات المكتوبة أسهل في الفهم من الكلمات المنطوقة أيضاً هذا ينطtق بشكل خاص بالعناوين والتي يكون غالباً يصعب نطقها بشكل واضح,غالباً ما تكون الكلمات المكتوبة أسهل في الفهم من الكلمات المنطوقة أيضاً هذا ينطبق بشكل خاص والتي بالعناوين يكون غالباً يصعب نطقها بشكل واضح,غالباً ما تكون الكلمات المكتوبة أسهل في الفهم من الكلمات المنطوقة أيضاً هذا ينطبق بشكل خاص بالعناوين والتي يكون غاaباً يصعب نطقها بشكل واضح,غالباً ما تكون الكلمات المكتوبة أسهل في الفهم من الكلمات المنطوقة أيضاً هذا ينطبق بشكل خاص بالعناوين والتي يكون غالباً يصعب نطقها بشكل واضح,غالباً ما تكون الكلمات المكتوبة أسهل في الفهم من very الكلمات المنطوقة أيضاً هذا ينطبق بشكل خاص بالعناوين والتي يكون غالباً يصعب نطقها بشكل واضح,4,4
89,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/89.wav,ولم تذكر السلطات رسمياً إلا عن تأكيد الاعتقال الذي حدث اليوم,ولم تذكر السلطات رسمياً إلا القليل عن تأكيد الاعتقال الذي حدث اليوم,ولم تذكر السلطات رسمياً إلا القليw عن تأكيد الاعتقال الذي حدث اليوم,ولم تذكر السلطات رسمياً إلا القليل عن تأكيد الاعتقال اpذي حدث اليوم,ولم تذكر السلطات إلا القليل عن تأكيد الاعتقال الذي حدث اليوم,2,2
761,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/761.wav,عادة ما يتطلب الانضمام إلى هكذا شبكة إكمال نموذج عبر الإنترنت رغم أن بعض الشبكات تعرض أو تطلب تحققًا إضافيًا,عادة ما يتطلب الانضمام إلى هكذا شبكة really إكمال نموذج عبر الإنترنت رغم أن بعض الشبكات تعرض أو تطلب تحققًا إضافيًا,عادة just ما يتطلب الانضمام إلى هكذا شبكة إكمال نموذج عبر الإنترنت رغم أن بعض الشبكات تعرض أو تطلب تحققًا إضافيًا,عادة ما basically يتطلب الانضمام إلى هكذا شبكة إكمال نموذج عبر الإنترنت رغم أن بعض الشبكات تعرض أو تطلب تحققًا إضافيًا,عادة ما يتطلب الانضمام إلى هكذا شبكة إكمال نموذج عبر الإنترنت رغم أن just بعض الشبكات تعرض أو تطلب تحققًا إضافيًا,1,1
826,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/826.wav,إذا أردت رؤية العالم بثمن بخس سوءً كان ذلك للضرورة أو كنمط حياة أو فهناك كتحدٍ بعض الطرق للقيام بذلك,إذا أردت رؤية العالم بثمن بخس كان سوءً ذلك للضرورة أو كنمط حياة أو كتحدٍ فهناك بعض الطرق للقيام بذلك,إذا أردت رؤية العالم بثمن بخس سوءً كان ذلك للضرورة أو كنمط حياة أو كتحدٍ فهناك بعض الطرق بذلك للقيام,إذا أردت رؤية العالم بثمن بخس سوءً كان ذلك للضرورة أو كنمط أو كتحدٍ فهناك بعض الطرق للقيام بذلك,إذا أردت رؤية العالم بثمن بخس سوءً كان ذلك للضرورة أو كنمط حياة أو كتحدٍ فهناك بعض الطرق للقيام بذلك,5,5
939,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/939.wav,ربما تكون مراقبة الجمارك مشكلة بينما غالباً ما يكون فحص غائباً الهجرة أو إجراءً شكلياً عند وصولك إلى وطنك,ربما تكون الجمارك مراقبة مشكلة بينما غالباً ما يكون فحص الهجرة غائباً أو إجراءً شكلياً عند وصولك إلى وطنك,ربما تكون مراقبة الجمارك مشكلة بينما غالباً ما يكون فحص الهجرة غائباً أو إجراءً شكلياً عند وصولك إلىjوطنك,ربما تكون مراقبة الجمارك مشكلة بينما غالباً ما يكون فحص الهجرة غائباً أو إجراءً شكلياً عند وصولك إلى وطنك,ربما تكون مراقبة الجمارك مشكلة بينما غالباً ما يكون فحص الهجرة غائباً أو إجراءً شكلياً very عند وصولك إلى وطنك,4,4
423,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/423.wav,ولقد استند إلى الأبجدية وأضيف الألمانية حرف واحد هو õ/õ,ولقد استند إلى الأبجدية الألمانيةhوأضيف حرف واحد هو õ/õ,ولقد basically استند إلى الأبجدية الألمانية وأضيف حرف واحد هو õ/õ,ولقد استند إلى الأبجدية الألمانية وأضيف واحد هو õ/õ,ولقد استند إلى الأبجدية الألمانية وأضيف حرف واحد هو õ/õ,5,5
1379,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1379.wav,تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز آي بود الزائدة وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة,تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز آي بود الزائدة وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشwاص بحروق طفيفة,تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في حرارة درجة جهاز آي بود الزائدة وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة,الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز آي بود الزائدة وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة,تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز آي بود الزائدة وقدuتسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة,1,1
1458,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1458.wav,يتطلب الأمر صاروخاً عملاقاً ارتفاعه أكثر من 100 قدم لوضع قمر اصطناعي أو منظار في الفضاء,يتطلب الأمر صاروخاً عملاقاً ارتفاعه أكثر من 100 just قدم لوضع قمر اصطناعي أو منظار في الفضاء,يتطلب صاروخاً عملاقاً ارتفاعه أكثر من 100 قدم لوضع قمر اصطناعي أو منظار في الفضاء,يتطلب الأمر صاروخاً عملاقاً ارتفاعه أكثر من 100 قدم لوضع قمرwاصطناعي أو منظار في الفضاء,يتطلب الأمر صاروخاً عملاقاً أكثر من 100 قدم لوضع قمر اصطناعي أو منظار في الفضاء,1,1
908,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/908.wav,توفر عادة عرض نطاق ترددي أعلى وجودة أفضل خدمة من الصعب التجسس عليها فهي مشفرة,توفر عرض عادة نطاق ترددي أعلى وجودة خدمة أفضل من الصعب التجسس عليها فهي مشفرة,توفر عادة عرض نطاق ترددي أعلى وجودة خدمة أفضل من الصعب التجسس عليها فهي مشفرة,توفر عادة عرض نطاق ترددي أعلى وجودة خدمة أفضل من الصعب التجسس عليها فهي,توفر عادة عرض نطاق ترددي أعلى وجودة خدمة أفضل من الصعب عليها التجسس فهي مشفرة,3,3
1311,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1311.wav,مشابهةً بجهاز التحكم عن بُعد للتلفاز يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم موقعه لتحديد في الفضاء ثلاثي الأبعاد,مشابهةً بجهاز التحكم عن بُعد للتلفاز يستخدم جهاز التحكم مسsشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد,مشابهةً بجهاز التحكم عن بُعد للتلفاز يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد,مشابهةً بجهاز التحكم عن بُعد للتلفاز يستخدم جهاز التحكم fستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد,مشابdةً بجهاز التحكم عن بُعد للتلفاز يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد,3,3
64,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/64.wav,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيجات المدنية قانونية في ريو غراندي دو فقط في الوقت الحالي,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيجات المدنية very قانونية في ريو غراندي دو سول فقط في الوقت الحالي,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيجات المدنية قانونية mي ريو غراندي دو سول فقط في الوقت الحالي,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيdات المدنية قانونية في ريو غراندي دو سول فقط في الوقت الحالي,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيجات المدنية قانونية في ريو غراندي دو سول فقط في الوقت الحالي,5,5
487,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/487.wav,يعتبر السيخ إيمانهم ديانة منفصلة actually عن الهندوسية على الرغم من أنهم يعترفون بالجذور والتقاليد الهندوسية,يعتبر السيخ إيمانهم ديانة منفصلة عن الهندوسية على الرغم أنهم يعترفون بالجذور والتقاليد الهندوسية,يعتبر السيخ إيمانهم ديانة actually منفصلة عن الهندوسية على الرغم من أنهم يعترفون بالجذور والتقاليد الهندوسية,يعتبر السيخ ديانة إيمانهم منفصلة عن الهندوسية على الرغم من أنهم يعترفون بالجذور والتقاليد الهندوسية,يعتبر السيخ إيمانهم ديانة منفصلة عن الهندوسية على الرغم من أنهم يعترفون بالجذور والتقاليد الهندوسية,5,5
618,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/618.wav,وقاموا بتسمية أنفسهم الموريوري وكان هناك بعض المناوشات النهاية وفي تم القضاء على الموريوري,وقاموا بتسمية أنفسهم الموريوري وكان هناك بعض المناوشات وفي النهاية تم القضاء على الموريوري,وقاموا بتسمية أنفfهم الموريوري وكان هناك بعض المناوشات وفي النهاية تم القضاء على الموريوري,وقاموا بتسمية أنفسهم الموريوري وكان هناك بعض المناوشات وفي النهاية تم القضاء الموريوري,وقاموا بتسمية أنفسهم الموريوري وكان هناك المناوشات وفي النهاية تم القضاء على الموريوري,2,2
457,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/457.wav,وقد أتاح ذلك لعدسات التكبير والتصغير إنتاج صور بجودة مماثلة لتلك التي حققتها العدسات really ذات الطول البؤري الثابت,وقد أتاح ذلك لعدسات التكبير والتصغير إنتاج صور بجودة مماثلة لتلك التي حققتها العدسات ذات also الطول البؤري الثابت,وقد أتاح ذلك لعدسات التكبير والتصغير إنتاج صور بجودة ممuثلة لتلك التي حققتها العدسات ذات الطول البؤري الثابت,وقد أتاح ذلك لعدسات التكبير والتصغير إنتاج صور بجودة مماثلة لتلك just التي حققتها العدسات ذات الطول البؤري الثابت,وقد أتاح ذلك لعدسات التكبير والتصغير إنتاج صور بجودة مماثلة لتلك التي حققتها العدسات ذات الطول البؤري الثابت,5,5
1349,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1349.wav,تُواجَه جهود البحث عن موقع التحطم بسوء الqحوال الجوية والتضاريس القاسية,تُواجَه جهود البحث عن موقع التحطم بسوء الأحوال الجوية والتضاريس القاسية,تُواجَه جهود البحث عن موقع بسوء التحطم الأحوال الجوية والتضاريس القاسية,جهود البحث عن موقع التحطم بسوء الأحوال الجوية والتضاريس القاسية,تُواجَه جهود البحث عن موقع التحطم actually بسوء الأحوال الجوية والتضاريس القاسية,2,2
119,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/119.wav,صرحت كونامي ناشرة اللعبة الlوم في إحدى الصحف اليابانية بأن الشركة لن تطلق لعبة االأيام الستة في الفلوجة,صرحت كونامي ناشرة اللعبة اليوم في إحدى الصحف اليابانية بأن الشركة لن تطلق لعبة االأيام الستة في الفلوجة,صرحت كونامي ناشرة اللعبة اليوم في إحدى الصحف really اليابانية بأن الشركة لن تطلق لعبة االأيام الستة في الفلوجة,صرحت كونامي ناشرة اللعبة اليوم في الصحف إحدى اليابانية بأن الشركة لن تطلق لعبة االأيام الستة في الفلوجة,صرحت كونامي ناشرة اللعبة basically اليوم في إحدى الصحف اليابانية بأن الشركة لن تطلق لعبة االأيام الستة في الفلوجة,2,2
1,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1.wav,في الاثنين أعلن علماء من كلية الطب بجامعة ستانفورد عن اختراع أداة تشخيصية جديدة يمكنها تصنيف الخلايا حسب النوع شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية مقابل حوالي سنت أمريكي واحد لكل منها,في يوم الاثنين أعلن علماء من كلية الطب بجامعة ستانفورد عن اختراع أداة تشخيصية جديدة يمكنها تصنيف الخلايا حسب النوع شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية مقابل سنت أمريكي واحد لكل منها,في يوم الاثنين أعلن علماء من كلية الطب بجامعة ستاgفورد عن اختراع أداة تشخيصية جديدة يمكنها تصنيف الخلايا حسب النوع شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية مقابل حوالي سنت أمريكي واحد لكل منها,في يوم الاثنين أعلن علماء من كلية الطب بجامعةmستانفورد عن اختراع أداة تشخيصية جديدة يمكنها تصنيف الخلايا حسب النوع شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية مقابل حوالي سنت أمريكي واحد لكل منها,في يوم الاثنين أعلن علماء من كلية الطب بجامعة ستانفورد عن اختراع أداة تشخيصية جديدة يمكنها تصنيف الخلايا حسب النوع شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية مقابل حوالي سنت أمريكي واحد لكل منها,5,5
