audio_id,language,audio,transcription,duration
932,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\932.wav,सामान्य तौर पर किसी भी विदेशी देश में समय अवधि के बाद बहुत समय तक रहने के लिए आपको पहले ही वीज़ा प्राप्त करने की आवश्यकता होगी,12.36
198,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\198.wav,राष्ट्रपति की हालत स्थिर है हालांकि वह कई दिनों तक घर पर एकांत में रहेंगे,7.56
1261,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\1261.wav,कार्यस्थल सामंजस्य महत्वपूर्ण होता है जो व्यक्तिगत उपलब्धियों की प्रशंसा की बजाय सामूहिक प्रयास पर ज़ोर देता है,10.08
336,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\336.wav,तुर्की की गायिका सेजेन अक्सू ने इटालियन एलेसांद्रो सफीना और ग्रीक गायक हैरिस एलेक्सी के साथ कार्यक्रम किया,9.6
823,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\823.wav,हालाँकि अधिकतर एजेंसियाँ ​​सबसे ज़्यादा नियमित बुकिंग लेने को तैयार हैं लेकिन कई एजेंट विशेष प्रकार की यात्रा बजट श्रेणियों या गंतव्यों के विशेषज्ञ होते हैं,13.44
1224,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\1224.wav,आमतौर पर ऐसा कहा जाता है कि सीधी उड़ानों में ए से बी तक बिज़नेस या फ़र्स्ट क्लास सीटों पर किसी भी सूरत में डिस्काउंट नहीं दिया जाता है,10.68
1405,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\1405.wav,हालांकि देशभर में बिछा सड़कों का जाल सिर्फ़ मुट्ठीभर कारों के लिए किफ़ायती नहीं था इसलिए कार खरीदने का खर्च कम करने क लिए उत्पादन के नए-नए तरीके विकसित किए गए,15.78
1342,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\1342.wav,दिन में ये आस-पास की सतहों से ज़्यादा ठंडी और रात में गर्म होती हैं,7.92
788,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\788.wav,लिखित शब्दों को अक्सर बोले गए शब्दों की तुलना में समझना आसान होता है यह विशेष रूप से पतों के लिए सच है जिन्हें अक्सर ठीक से उच्चारण करना मुश्किल होता है,13.8
1369,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\1369.wav,कर्टिस कूपर सेंट्रल मिसौरी विश्वविद्यालय में एक गणितज्ञ और कंप्यूटर विज्ञान के प्रोफेसर ने 25 जनवरी को अब तक की सबसे बड़ी ज्ञात प्राइम संख्या की खोज की है,14.34
535,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\535.wav,शायद सबसे सामान्य पर्यटन वह हो सकता जिसमें ज़्यादातर लोग मनोरंजन वाली पर्यटन की जगहों पर यात्रा करने में दिलचस्पी लेते हैं,10.62
18,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\18.wav,ब्रिटिश अख़बार द गार्जियन के अनुसार ड्यूश बैंक ने इसे पूरा करने के लिए इस्तेमाल की जाने वाली 1200 शेल कंपनियों में से एक तिहाई को मोटे तौर पर नियंत्रित किया,16.86
741,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\741.wav,यह समुद्र में 2.2 मिलियन वर्ग किलोमीटर में फैले 15 द्वीपों एक द्वीपसमूह है,9.72
199,hi_in,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\hi_in\199.wav,बुखार और गले में खराश के अलावा मैं अच्छी तरह से और अच्छी हालत में महसूस करता हूं ताकि टेलीकम्युटिंग करके अपना काम पूरा कर सकूं,13.02
498,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\498.wav,وأصبح هؤلاء الأشخاص بارعين في البتر لإنقاذ المرضى من الغنغرينا وكذلك العاصبات والمشابك الشريانية لصد تدفق الدم,13.68
172,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\172.wav,وتابع قائلاّ هذه القضيّة خطيرةٌ كن مطمئناً إلى أن نظامنا يعمل كما ينبغي,5.34
836,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\836.wav,في حالات أخرى لا يحتاج إلى التسجيل إلا من يقيمون خارج أماكن الإقامة السياحية ومع ذلك فإن هذا يجعل القانون أكثر غموضاً لذا اعرف مقدماً,14.76
985,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\985.wav,فقد تم الإبلاغ عن أقل من ألف حالة ضمن البشر لكن بعضها كان قاتلاً,7.8
1093,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1093.wav,سر نجاحهم هو مفهوم المكانة وظيفة خاصة لكل قطة تمنعها من التنافس مع الآخرين,8.64
23,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\23.wav,على الرغم من هذه الاتهامات فاز ما بسهولة على منصة تدعو إلى توثيق العلاقات مع البر الرئيسي الصيني,11.1
833,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\833.wav,يُعَد التسجيل مطلب إضافي لعملية التأشيرة ففي بعض البلدان يجب عليك تسجيل حضورك وعنوانك لدى السلطات المحلية حيث تقيم,12.42
825,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\825.wav,ألقِ نظرة على الرحلات التي يقوم الوكيل بترويجها سواءً كان ذلك على موقع إلكتروني أو في نافذة متجر,8.1
645,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\645.wav,يوفر منهج ما بعد التمدن التعليمي التحرر من المطلقات فليس هناك طريقة واحدة جيدة للتعلم,7.86
1408,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1408.wav,"أصدر أكثر من 1,000 طابع للسويد و28 دولة أخرى",5.88
367,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\367.wav,العضو الرئيسي للجهاز الدوري هو القلب الذي يضخ الدم,5.04
622,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\622.wav,يكتشف الأفراد والمشاركون في عملية تقييم النجاحات والإخفاقات بشكل أعمق قيم المنظمة ورسالتها و ما يدفعها من قوى,10.68
1112,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1112.wav,وأثارت مخاوف نقص وسائل التنقل إلى احتمالية توجب إقامة المباراة خلف أبواب مغلقة دون تواجد أنصار الفريق,11.1
176,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\176.wav,اكتسبت إشادة نقدية خلال تواجدها في أتلانتا واعتُرف بدورها في التعليم الحضري المبتكر,7.56
1401,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1401.wav,ولم ترد تقارير فورية عن وقوع أضرار من قبل هيئة المسح الجيولوجي الأمريكي usgs ومركز معلومات الزلازل الوطني التابع لها,13.92
793,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\793.wav,وأصبحت محلات السوبر ماركت تمتلك على نحو متزايد أقسام أطعمة جاهزة أكثر تنوعاً حتى أن بعضها يوفر فرن ميكروويف أو وسائل أخرى لتسخين الطعام,10.2
301,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\301.wav,سيتم فحص hjr-3 بعد العملية بواسطة التشريع المنتخب القادم إما في 2015 أو 2016 حتى تبقى قيد العمل,12.06
882,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\882.wav,واحدة من نقاط قوة شارلوت كارولاينا الشمالية أن لديها غزارة من الخيارات عالية الجودة للعائلات,7.38
64,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\64.wav,لقد ناقش الكونغرس الوطني للبرازيل مسألة التشريع لمدة عشر سنوات وهذه الزيجات المدنية قانونية في ريو غراندي دو سول فقط في الوقت الحالي,12.12
1263,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1263.wav,إن المدن المستقلة ذاتياً هي بمثابة أسلاف الأمم إن الثقافة الحضارية تعني ضمناً نقل المعرفة عبر عدة أجيال بصمة ثقافية متبقية ونشر المعرفة بشكل عادل,15.9
139,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\139.wav,قد يتأثر الإنسان باستنشاق المياه المتأثرة التي وصلت للهواء بواسطة الرياح والأمواج,7.92
985,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\985.wav,فقد تم الإبلاغ عن أقل من ألف حالة ضمن البشر لكن بعضها كان قاتلاً,9.72
71,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\71.wav,لم تُوضح شركة إدارة الفرقة hk management inc سبب أولي وراء الإلغاء في يوم 20 من أيلول لكنها وضعت اللوم على الأسباب اللوجستية بحلول اليوم التالي,11.04
320,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\320.wav,تمت أول الإصلاحات الاقتصادية تحت قيادة دينج شياو بينج,5.52
1471,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1471.wav,يقع حاليًا الجناح التاسع والذي شهد فيضاناً يصل ارتفاعه إلى 20 قدماً خلال إعصار كاترينا في ارتفاع لمنسوب المياه حيث غمرت السد القريب,13.08
215,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\215.wav,من المقرر أن يعود كل من الجولف والرجبي إلى الألعاب الأولمبية,5.22
881,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\881.wav,قد تستند هذه المتطلبات غالباً على البلدان التي زارها المسافر أو التي ينوي الذهاب إليها,9.36
367,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\367.wav,العضو الرئيسي للجهاز الدوري هو القلب الذي يضخ الدم,4.68
86,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\86.wav,اقترح بيتمان أن الأحوال لن تتحسن حتى وقتٍ ما في الأسبوع القادم,4.98
23,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\23.wav,على الرغم من هذه الاتهامات فاز ما بسهولة على منصة تدعو إلى توثيق العلاقات مع البر الرئيسي الصيني,8.76
159,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\159.wav,يقع جونسون في الموقع الثاني برصيد 2243 بفارق سبع نقاطٍ,7.92
305,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\305.wav,عاد في الستينيات إلى الجزائر المستقلة حديثًا لتدريس الإخراج السينمائي,9.78
299,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\299.wav,وقد حدث تغيير في هذه الجلسة التشريعيّة حيث أُلغيت الجملة الثّانية أوّلاً من قِبل مجلس النوّاب ثم أُقِرّت بشكل مشابه في مجلس الشّيوخ يوم الاثنين,12.9
877,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\877.wav,لغير الملمّين بالمصطلحات الطبّيّة كلمتا معدٍ وسارٍ لهما معنيان مختلفتان,8.58
721,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\721.wav,بجانب الشواطئ ذات الرمال البيضاء والمناظر الطبيعية الجبلية تعد البلاد موطنًا لأقدم مدينة أوروبية في الأمريكتين وهي الآن جزء من سانتو دومينغو,15.24
969,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\969.wav,على مر القرون بنى الناس الشرفات بعناية على المناظر الطبيعية الوعرة شديدة الانحدار لتصل بينها وبين المنحدرات المُطلّة على البحر,9.0
741,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\741.wav,إنه أرخبيل يضم 15 جزيرة منتشرة على مساحة تزيد عن 2.2 مليون كيلومتر مربع من المحيط,11.76
1491,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\1491.wav,تلقى بوترو العلاج في كتفه في هذه المرحلة لكنه تمكن من العودة إلى المباراة,8.28
946,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\946.wav,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من الممكن استخدامُ أجزاء من هذه المسارات تحقق من المتطلباتِ المحتملةٍ للحصول على تصاريح خاصةٍ والتي قد يكون من الصعب الحصول عليها,19.98
842,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\842.wav,كن حذراً حانات البلدات الصغيرة في هذه المنطقة ليست دوماً أماكن جيّدة للزائر من خارج الولاية لتمضية الوقت فيها,8.34
261,ar_eg,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\ar_eg\261.wav,لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة البديل,6.24
892,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\892.wav,de south pole traverse of highway is een route die 1600 km lang is en van het mcmurdo-basisstation aan de rosszee naar de zuidpool loopt,11.88
1481,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1481.wav,een wandelsafari ook wel een 'boswandeling' of 'loopsafari' genoemd houdt in dat je meerdere uren of dagen achter elkaar loopt,7.32
308,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\308.wav,hij stierf dinsdag in osaka,6.24
109,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\109.wav,de capsule heeft erg veel weg van een vallende ster die door de lucht schiet,7.44
1322,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1322.wav,danius verklaarde 'we doen momenteel niks. ik heb met zijn naaste medewerker gebeld en gemailed en vriendelijke antwoorden gekregen. op dit moment is dat genoeg.',10.5
1312,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1312.wav,neem de vrijheid om je persoonlijke tekens te schetsen maar vergeet daarbij niet dat de gedrukte strijktekens er om een muzikale reden zijn waardoor ze dus meestal moeten worden gerespecteerd,10.98
133,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\133.wav,christopher garcia woordvoerder van het los angeles police department zei dat de mannelijke verdachte wordt onderzocht vanwege het betreden van verboden terrein in plaats van vanwege vandalisme,11.22
77,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\77.wav,wel herhaalde hij zijn eerdere uitspraak dat roe vs wade de vaste wet' was waarbij hij aangaf hoe belangrijk het is dat de uitspraken van het hooggerechtshof consequent zijn,14.64
396,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\396.wav,er waren echter maar weinig koninklijke marineschepen die nabij logische aanvalsroutes lagen omdat de admiralen bang waren dat ze tot zinken gebracht zouden worden bij een duitse luchtaanval,15.18
227,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\227.wav,het bestaan kan alleen worden vastgesteld door de invloed die het heeft op het groter worden van het universum,8.4
714,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\714.wav,de boten zitten in het hoogseizoen meestal vol en daarom boeken de meeste mensen hun plaats al ruim van tevoren,6.12
38,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\38.wav,de pbs-show heeft meer dan twintig emmy's gewonnen en ze zijn korter op de buis dan mister rogers' neighborhood en sesamstraat,9.36
917,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\917.wav,vertaalmachines zijn enorm verbeterd en leveren nu min of meer correcte vertalingen op en minder vaak wartaal hoewel enige zorg moet worden geboden omdat het nog steeds mogelijk is dat ze het bij het verkeerde eind hebben,16.68
106,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\106.wav,"in het meest recente rapport verklaarde opec dat de export van ruwe olie op het dieptepunt van de afgelopen twee decennia is beland met 2,8 miljoen vaten per dag",11.04
843,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\843.wav,in het noorden van new mexico zijn bijvoorbeeld grote problemen met rijden onder invloed de concentratie dronken bestuurders is het hoogst in de buurt van bars in dorpjes,11.04
780,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\780.wav,voor sommige camera's in middenformaat wordt 6 bij 6 cm gebruikt of preciezer gezegd een negatief van 56 bij 56 mm,13.14
230,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\230.wav,deze theorie is in strijd met de bewering dat er geen enkele geologische activiteit is op de maan,7.98
246,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\246.wav,dat er mensen zijn die mij willen bijstaan doet me deugd,7.08
1299,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1299.wav,vrouwen kookten in de tuin winkels waren niet meer dan een toonbank langs de straat steen werd gebruikt om huizen te bouwen,8.28
711,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\711.wav,vlak bij de top zit een kleine grot waar je doorheen moet het is er vrij laag en smal,8.1
1230,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1230.wav,het is verstandig om alvast enkele dagen eerder een ticket te kopen want de streekbussen zijn vaak volgeboekt,10.56
287,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\287.wav,animal liberation en de royal society for the prevention of cruelty to animals rspca maken zich opnieuw sterk om het ophangen van cctv-camera's in alle australische slachthuizen te verplichten,13.5
1495,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1495.wav,anderen zijn livingston island en deception hier vind je de volgestroomde krater van een actieve vulkaan die dienstdoet als spectaculaire natuurlijke haven,9.42
1227,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1227.wav,ring trof ook een schikking in een rechtszaak met de adt corporation dat is een concurrerend beveiligingsbedrijf,9.84
1388,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1388.wav,de avond ving aan met de zanger sanju sharma gevolgd door jai shankar choudhary lakka singh heeft ook de chhappan bhog bhajan gepresenteerd de zanger raju khandelwal hielp hem hierbij,12.78
1321,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1321.wav,rond het jaar 1850 werd apia opgericht en het is de officiële hoofdstad van samoa vanaf 1959,8.46
363,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\363.wav,na honderden branduren zal het gloeidraad in de lamp uiteindelijk doorbranden waarna de gloeilamp niet langer werkt,6.66
114,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\114.wav,de vroegere conservatieve regering in australië weigerde het verdrag van kyoto te ondertekenen omdat het de economie schade zou toebrengen vanwege de zware afhankelijkheid van de steenkoolexport terwijl landen als china en india zich niet aan de emissiedoelstellingen hoefden te houden,15.48
605,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\605.wav,de chemische toestand blijft hetzelfde ook al kan de fysieke toestand veranderen,8.64
765,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\765.wav,de typische gast voor een hostel is relatief jong in de twintig maar er zijn ook oudere bezoekers,5.76
229,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\229.wav,deze glooiingen werden overal op het maanoppervlak gevonden en ogen minimaal verweerd wat erop wijst dat ze relatief recent door geologische processen zijn veroorzaakt,13.92
358,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\358.wav,ze moeten de extra energie die uit het licht wordt gehaald kwijtraken om terug te komen op het vorige energieniveau,5.7
242,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\242.wav,"de onbemande ruimtesonde chandrayaan-1 wierp zijn moon impact probe mip uit die vervolgens met 1,5 kilometer per seconde 3000 mijl per uur over de oppervlakte van de maan werd geslingerd en met succes in de buurt van de zuidpool van de maan landde",20.94
1239,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1239.wav,iedereen die een bezoek wil brengen aan een land dat als oorlogsgebied wordt beschouwd zou professioneel moeten worden getraind,7.02
162,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\162.wav,ook de amerikaanse marine gaf aan een onderzoek in te stellen naar het voorval,4.98
409,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\409.wav,door de ontdekking van zijn tombe in 1922 werd hij een beroemdheid hoewel veel oude tombes zijn beroofd bleef zijn tombe vrijwel ongemoeid,13.98
646,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\646.wav,er is in feite niet één goede manier om te leren leren vindt plaats in de ervaring tussen degene die leert en degene die de kennis overdraagt,8.64
1162,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\1162.wav,een stel kan besluiten dat het niet in hun belang of dat van hun kind is om een baby groot te brengen,6.48
191,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\191.wav,passagiers kregen water tijdens het wachten in een hitte van 90 graden fahrenheit,4.98
388,nl_nl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\nl_nl\388.wav,hij noemde het hangeulalfabet in eerste instantie hunmin jeongeum dat betekent de juiste klanken om het volk te instrueren',8.94
608,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\608.wav,doświadczamy czasu jako ciągu wydarzeń przechodzących z przyszłości przez teraźniejszość do przeszłości,11.58
1415,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1415.wav,styl gotycki osiągnął swoje optimum w okresie x-xi oraz w xiv wieku,8.04
1400,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1400.wav,kiedyś było to starożytne miasto smyrna a obecnie jest nowoczesnym rozwiniętym i tętniącym życiem centrum komercyjnym zbudowanym wokół ogromnej zatoki i otoczonym górami,11.52
715,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\715.wav,upewnij się że agent który robi dla ciebie rezerwację zna dobrze galapagos i zna się na wielu różnych łodziach,11.64
351,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\351.wav,rozwiązanie tego problemu nastręcza jednak wiele trudności i wiele lat minie nim uda się skonstruować użyteczny reaktor termojądrowy,12.48
465,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\465.wav,turnieje bankiety i rycerze okrągłego stołu od dawna stanowią elementy wyobraźni inspirowane tradycyjnym motywem średniowiecznego zamku,12.72
92,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\92.wav,lodin powiedział też że decydenci postanowili odwołać drugą turę w celu ochronienia afgańczyków przed kosztami i zagrożeniami łączącymi się z bezpieczeństwem kolejnych wyborów,15.96
1216,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1216.wav,plaże północnego nabrzeża w dystrykcie north harbour są nad oceanem spokojnym i ciągną się od long bay na północy aż do devonport na południu,16.5
251,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\251.wav,większość gości hostelu pochodziła ze zjednoczonych emiratów arabskich,5.52
1024,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1024.wav,tokio będzie jedynym miastem w azji dwukrotnie goszczącym letnią olimpiadę za pierwszym razem było to w 1964 roku,14.82
709,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\709.wav,na większości ścieżki położone są kamienne schody a na bardziej stromych odcinkach znajdują się poręcze ze stalowych lin,12.42
1366,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1366.wav,w innych miesiącach można też trafić na turnieje i rozgrywki organizowane na mniejszą skalę,6.6
1237,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1237.wav,adopcja polega na tym że rodzice biologiczni zrzekają się swoich praw rodzicielskich aby inna para mogła być rodzicami dziecka,8.52
288,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\288.wav,david o'shannessy główny inspektor rspca organizacji przeciwdziałającej okrucieństwu wobec zwierząt powiedział stacji abc że nadzór i inspekcje rzeźni w australii powinny być standardowymi procedurami,20.88
898,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\898.wav,niektóre buty są wyposażone w kolce a w śliskich warunkach dostępna jest nakładka z kolcami pasująca do większości butów do założenia na obcasy albo podeszwy,14.34
72,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\72.wav,doskonale znani greccy prawnicy sakis kechagioglou i george nikolakopoulos trafili do ateńskiego więzienia korydallus po tym jak udowodniono im łapówkarstwo i korupcję,19.08
710,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\710.wav,pomimo tego możesz się spodziewać zadyszki i uważaj na strome części zwłaszcza jeśli są mokre gdyż mogą stać się szybko niebezpieczne,9.42
109,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\109.wav,kapsuła będzie przypominać spadającą gwiazdę która przecina niebo w swoim locie,6.36
1017,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1017.wav,zespół rockowy miał w planie tournée po stanach zjednoczonych i kanadzie do 16 września,7.2
653,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\653.wav,choć usłyszysz to słowo z ust rdzennych mieszkańców grenlandii obcokrajowcy nie powinni go używać,6.6
684,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\684.wav,z drugiej strony jest tak dokładnie dlatego że ilość wody jest tak duża iż oglądanie rzeczywistych wodospadów będzie utrudnione przez tę całą wodę,13.32
1125,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1125.wav,obszary te są słabo zaludnione i zanieczyszczenie świetlne występuje rzadko więc można także cieszyć się widokiem gwiazd,7.56
